,Unnamed: 0,Unnamed: 0.1,structure_type,blocks,structure_width,structure_height,bridge_elevation,n_blocks,n_inner_arch,pillar_type,inner_width,outer_width,includes_outer_arches,top_down_abstractions,low_level_parts,low_level_part_types,low_level_part_params,mid_level_parts,mid_level_part_types,mid_level_part_params,high_level_parts,high_level_part_types,high_level_part_params,dreamcoder_program,program_whole_squares,structure_number,train,Unnamed: 0.1.1,house_width,n_stories,roof_name,Unnamed: 0.1.1.1,t_1_brick,t_2_brick,gap,roof_1_name,roof_2_name,skyscraper_1_height,skyscraper_2_height,tower_level_parts,tower_level_part_types,tower_level_part_params,stimId,subdomain,s3_stimuli,dreamcoder_program_dsl_0_tokens,low_level_parts_with_params,mid_level_parts_with_params,high_level_parts_with_params,low_level_part_types_with_params,mid_level_part_types_with_params,high_level_part_types_with_params
250,250,250,house,"[{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 1, 'width': 2}, {'x': 1, 'y': 5, 'height': 1, 'width': 2}]",4.0,6.0,,9.0,,,,,,"{'low_level_parts': ['SMALL_WINDOW', 'row', 'row'], 'low_level_part_types': ['SMALL_WINDOW', 'row', 'row'], 'low_level_part_params': ['1', '2'], 'mid_level_parts': ['story', 'roof'], 'mid_level_part_types': ['story-1', 'roof-pyramid'], 'mid_level_part_params': ['1', '2'], 'high_level_parts': ['house', 'roof'], 'high_level_part_types': ['house-1', 'roof-pyramid'], 'high_level_part_params': ['2']}","['SMALL_WINDOW', 'row', 'row']","['SMALL_WINDOW', 'row', 'row']","['1', '2']","['story', 'roof']","['story-1', 'roof-pyramid']","['1', '2']","['house', 'roof']","['house-1', 'roof-pyramid']",['2'],(h (r 4) h (l 5) t (r 6) t (l 5) h (r 4) h (l 4) h (r 4) h (l 2) h),(h (r 2) h (l 2) t (r 3) t (l 3) h (r 2) h (l 2) h (r 2) h (l 1) h),0,True,0.0,1.0,1.0,pyramids,,,,,,,,,,[],[],0,house,https://lax-structures-house-all.s3.amazonaws.com/lax-structures-house-000-all.png,"['2x1', 'r', '4', '2x1', 'l', '5', '1x2', 'r', '6', '1x2', 'l', '5', '2x1', 'r', '4', '2x1', 'l', '4', '2x1', 'r', '4', '2x1', 'l', '2', '2x1']","['SMALL_WINDOW', 'row', 'row', '1', '2']","['story', 'roof', '1', '2']","['house', 'roof', '2']","['SMALL_WINDOW', 'row', 'row', '1', '2']","['story-1', 'roof-pyramid', '1', '2']","['house-1', 'roof-pyramid', '2']"
251,251,251,house,"[{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 1, 'y': 1, 'height': 1, 'width': 2}, {'x': 1, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 1, 'width': 2}, {'x': 1, 'y': 5, 'height': 1, 'width': 2}]",4.0,6.0,,11.0,,,,,,"{'low_level_parts': ['HOUSE_BRICKS', 'row', 'row'], 'low_level_part_types': ['HOUSE_BRICKS', 'row', 'row'], 'low_level_part_params': ['1', '2'], 'mid_level_parts': ['story', 'roof'], 'mid_level_part_types': ['story-2', 'roof-pyramid'], 'mid_level_part_params': ['1', '2'], 'high_level_parts': ['house', 'roof'], 'high_level_part_types': ['house-2', 'roof-pyramid'], 'high_level_part_params': ['2']}","['HOUSE_BRICKS', 'row', 'row']","['HOUSE_BRICKS', 'row', 'row']","['1', '2']","['story', 'roof']","['story-2', 'roof-pyramid']","['1', '2']","['house', 'roof']","['house-2', 'roof-pyramid']",['2'],(h (r 4) h (l 5) t (r 6) t (l 3) h h (l 2) h (r 4) h (l 4) h (r 4) h (l 2) h),(h (r 2) h (l 2) t (r 3) t (l 2) h h (l 1) h (r 2) h (l 2) h (r 2) h (l 1) h),1,True,1.0,1.0,1.0,pyramids,,,,,,,,,,[],[],1,house,https://lax-structures-house-all.s3.amazonaws.com/lax-structures-house-001-all.png,"['2x1', 'r', '4', '2x1', 'l', '5', '1x2', 'r', '6', '1x2', 'l', '3', '2x1', '2x1', 'l', '2', '2x1', 'r', '4', '2x1', 'l', '4', '2x1', 'r', '4', '2x1', 'l', '2', '2x1']","['HOUSE_BRICKS', 'row', 'row', '1', '2']","['story', 'roof', '1', '2']","['house', 'roof', '2']","['HOUSE_BRICKS', 'row', 'row', '1', '2']","['story-2', 'roof-pyramid', '1', '2']","['house-2', 'roof-pyramid', '2']"
252,252,252,house,"[{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 2, 'width': 1}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 3, 'y': 2, 'height': 2, 'width': 1}, {'x': 0, 'y': 4, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 1, 'width': 2}, {'x': 1, 'y': 5, 'height': 1, 'width': 2}]",4.0,6.0,,7.0,,,,,,"{'low_level_parts': ['DOOR', 'row', 'row'], 'low_level_part_types': ['DOOR', 'row', 'row'], 'low_level_part_params': ['1', '2'], 'mid_level_parts': ['story', 'roof'], 'mid_level_part_types': ['story-0', 'roof-pyramid'], 'mid_level_part_params': ['1', '2'], 'high_level_parts': ['house', 'roof'], 'high_level_part_types': ['house-0', 'roof-pyramid'], 'high_level_part_params': ['2']}","['DOOR', 'row', 'row']","['DOOR', 'row', 'row']","['1', '2']","['story', 'roof']","['story-0', 'roof-pyramid']","['1', '2']","['house', 'roof']","['house-0', 'roof-pyramid']",['2'],((l 1) t t (r 6) t t (l 5) h (r 4) h (l 2) h),(t t (r 3) t t (l 3) h (r 2) h (l 1) h),2,True,2.0,1.0,1.0,pyramids,,,,,,,,,,[],[],2,house,https://lax-structures-house-all.s3.amazonaws.com/lax-structures-house-002-all.png,"['l', '1', '1x2', '1x2', 'r', '6', '1x2', '1x2', 'l', '5', '2x1', 'r', '4', '2x1', 'l', '2', '2x1']","['DOOR', 'row', 'row', '1', '2']","['story', 'roof', '1', '2']","['house', 'roof', '2']","['DOOR', 'row', 'row', '1', '2']","['story-0', 'roof-pyramid', '1', '2']","['house-0', 'roof-pyramid', '2']"
253,253,253,house,"[{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 2, 'width': 1}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 3, 'y': 2, 'height': 2, 'width': 1}, {'x': 4, 'y': 0, 'height': 2, 'width': 1}, {'x': 4, 'y': 2, 'height': 2, 'width': 1}, {'x': 7, 'y': 0, 'height': 2, 'width': 1}, {'x': 7, 'y': 2, 'height': 2, 'width': 1}, {'x': 0, 'y': 4, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 1, 'width': 2}, {'x': 4, 'y': 4, 'height': 1, 'width': 2}, {'x': 6, 'y': 4, 'height': 1, 'width': 2}, {'x': 1, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 5, 'height': 1, 'width': 2}, {'x': 5, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 6, 'height': 1, 'width': 2}, {'x': 4, 'y': 6, 'height': 1, 'width': 2}, {'x': 3, 'y': 7, 'height': 1, 'width': 2}]",8.0,8.0,,18.0,,,,,,"{'low_level_parts': ['DOOR', 'DOOR', 'row', 'row', 'row', 'row'], 'low_level_part_types': ['DOOR', 'DOOR', 'row', 'row', 'row', 'row'], 'low_level_part_params': ['1', '2', '3', '4'], 'mid_level_parts': ['story', 'roof'], 'mid_level_part_types': ['story-0', 'roof-pyramid'], 'mid_level_part_params': ['2', '4'], 'high_level_parts': ['house', 'roof'], 'high_level_part_types': ['house-0', 'roof-pyramid'], 'high_level_part_params': ['4']}","['DOOR', 'DOOR', 'row', 'row', 'row', 'row']","['DOOR', 'DOOR', 'row', 'row', 'row', 'row']","['1', '2', '3', '4']","['story', 'roof']","['story-0', 'roof-pyramid']","['2', '4']","['house', 'roof']","['house-0', 'roof-pyramid']",['4'],((l 1) t t (r 6) t t (r 2) t t (r 6) t t (l 13) h (r 4) h (r 4) h (r 4) h (l 10) h (r 4) h (r 4) h (l 6) h (r 4) h (l 2) h),(t t (r 3) t t (r 1) t t (r 3) t t (l 7) h (r 2) h (r 2) h (r 2) h (l 5) h (r 2) h (r 2) h (l 3) h (r 2) h (l 1) h),3,True,3.0,2.0,1.0,pyramids,,,,,,,,,,[],[],3,house,https://lax-structures-house-all.s3.amazonaws.com/lax-structures-house-003-all.png,"['l', '1', '1x2', '1x2', 'r', '6', '1x2', '1x2', 'r', '2', '1x2', '1x2', 'r', '6', '1x2', '1x2', 'l', '13', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '10', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '6', '2x1', 'r', '4', '2x1', 'l', '2', '2x1']","['DOOR', 'DOOR', 'row', 'row', 'row', 'row', '1', '2', '3', '4']","['story', 'roof', '2', '4']","['house', 'roof', '4']","['DOOR', 'DOOR', 'row', 'row', 'row', 'row', '1', '2', '3', '4']","['story-0', 'roof-pyramid', '2', '4']","['house-0', 'roof-pyramid', '4']"
254,254,254,house,"[{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 4, 'y': 0, 'height': 2, 'width': 1}, {'x': 4, 'y': 2, 'height': 2, 'width': 1}, {'x': 7, 'y': 0, 'height': 2, 'width': 1}, {'x': 7, 'y': 2, 'height': 2, 'width': 1}, {'x': 0, 'y': 4, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 1, 'width': 2}, {'x': 4, 'y': 4, 'height': 1, 'width': 2}, {'x': 6, 'y': 4, 'height': 1, 'width': 2}, {'x': 1, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 5, 'height': 1, 'width': 2}, {'x': 5, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 6, 'height': 1, 'width': 2}, {'x': 4, 'y': 6, 'height': 1, 'width': 2}, {'x': 3, 'y': 7, 'height': 1, 'width': 2}]",8.0,8.0,,20.0,,,,,,"{'low_level_parts': ['SMALL_WINDOW', 'DOOR', 'row', 'row', 'row', 'row'], 'low_level_part_types': ['SMALL_WINDOW', 'DOOR', 'row', 'row', 'row', 'row'], 'low_level_part_params': ['1', '2', '3', '4'], 'mid_level_parts': ['story', 'roof'], 'mid_level_part_types': ['story-3', 'roof-pyramid'], 'mid_level_part_params': ['2', '4'], 'high_level_parts': ['house', 'roof'], 'high_level_part_types': ['house-3', 'roof-pyramid'], 'high_level_part_params': ['4']}","['SMALL_WINDOW', 'DOOR', 'row', 'row', 'row', 'row']","['SMALL_WINDOW', 'DOOR', 'row', 'row', 'row', 'row']","['1', '2', '3', '4']","['story', 'roof']","['story-3', 'roof-pyramid']","['2', '4']","['house', 'roof']","['house-3', 'roof-pyramid']",['4'],(h (r 4) h (l 5) t (r 6) t (l 5) h (r 4) h (r 3) t t (r 6) t t (l 13) h (r 4) h (r 4) h (r 4) h (l 10) h (r 4) h (r 4) h (l 6) h (r 4) h (l 2) h),(h (r 2) h (l 2) t (r 3) t (l 3) h (r 2) h (r 2) t t (r 3) t t (l 7) h (r 2) h (r 2) h (r 2) h (l 5) h (r 2) h (r 2) h (l 3) h (r 2) h (l 1) h),4,True,4.0,2.0,1.0,pyramids,,,,,,,,,,[],[],4,house,https://lax-structures-house-all.s3.amazonaws.com/lax-structures-house-004-all.png,"['2x1', 'r', '4', '2x1', 'l', '5', '1x2', 'r', '6', '1x2', 'l', '5', '2x1', 'r', '4', '2x1', 'r', '3', '1x2', '1x2', 'r', '6', '1x2', '1x2', 'l', '13', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '10', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '6', '2x1', 'r', '4', '2x1', 'l', '2', '2x1']","['SMALL_WINDOW', 'DOOR', 'row', 'row', 'row', 'row', '1', '2', '3', '4']","['story', 'roof', '2', '4']","['house', 'roof', '4']","['SMALL_WINDOW', 'DOOR', 'row', 'row', 'row', 'row', '1', '2', '3', '4']","['story-3', 'roof-pyramid', '2', '4']","['house-3', 'roof-pyramid', '4']"
255,255,255,house,"[{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 1, 'y': 1, 'height': 1, 'width': 2}, {'x': 1, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 4, 'y': 0, 'height': 2, 'width': 1}, {'x': 4, 'y': 2, 'height': 2, 'width': 1}, {'x': 7, 'y': 0, 'height': 2, 'width': 1}, {'x': 7, 'y': 2, 'height': 2, 'width': 1}, {'x': 0, 'y': 4, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 1, 'width': 2}, {'x': 4, 'y': 4, 'height': 1, 'width': 2}, {'x': 6, 'y': 4, 'height': 1, 'width': 2}, {'x': 1, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 5, 'height': 1, 'width': 2}, {'x': 5, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 6, 'height': 1, 'width': 2}, {'x': 4, 'y': 6, 'height': 1, 'width': 2}, {'x': 3, 'y': 7, 'height': 1, 'width': 2}]",8.0,8.0,,22.0,,,,,,"{'low_level_parts': ['HOUSE_BRICKS', 'DOOR', 'row', 'row', 'row', 'row'], 'low_level_part_types': ['HOUSE_BRICKS', 'DOOR', 'row', 'row', 'row', 'row'], 'low_level_part_params': ['1', '2', '3', '4'], 'mid_level_parts': ['story', 'roof'], 'mid_level_part_types': ['story-6', 'roof-pyramid'], 'mid_level_part_params': ['2', '4'], 'high_level_parts': ['house', 'roof'], 'high_level_part_types': ['house-6', 'roof-pyramid'], 'high_level_part_params': ['4']}","['HOUSE_BRICKS', 'DOOR', 'row', 'row', 'row', 'row']","['HOUSE_BRICKS', 'DOOR', 'row', 'row', 'row', 'row']","['1', '2', '3', '4']","['story', 'roof']","['story-6', 'roof-pyramid']","['2', '4']","['house', 'roof']","['house-6', 'roof-pyramid']",['4'],(h (r 4) h (l 5) t (r 6) t (l 3) h h (l 2) h (r 4) h (r 3) t t (r 6) t t (l 13) h (r 4) h (r 4) h (r 4) h (l 10) h (r 4) h (r 4) h (l 6) h (r 4) h (l 2) h),(h (r 2) h (l 2) t (r 3) t (l 2) h h (l 1) h (r 2) h (r 2) t t (r 3) t t (l 7) h (r 2) h (r 2) h (r 2) h (l 5) h (r 2) h (r 2) h (l 3) h (r 2) h (l 1) h),5,True,5.0,2.0,1.0,pyramids,,,,,,,,,,[],[],5,house,https://lax-structures-house-all.s3.amazonaws.com/lax-structures-house-005-all.png,"['2x1', 'r', '4', '2x1', 'l', '5', '1x2', 'r', '6', '1x2', 'l', '3', '2x1', '2x1', 'l', '2', '2x1', 'r', '4', '2x1', 'r', '3', '1x2', '1x2', 'r', '6', '1x2', '1x2', 'l', '13', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '10', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '6', '2x1', 'r', '4', '2x1', 'l', '2', '2x1']","['HOUSE_BRICKS', 'DOOR', 'row', 'row', 'row', 'row', '1', '2', '3', '4']","['story', 'roof', '2', '4']","['house', 'roof', '4']","['HOUSE_BRICKS', 'DOOR', 'row', 'row', 'row', 'row', '1', '2', '3', '4']","['story-6', 'roof-pyramid', '2', '4']","['house-6', 'roof-pyramid', '4']"
256,256,256,house,"[{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 4, 'y': 0, 'height': 1, 'width': 2}, {'x': 6, 'y': 0, 'height': 1, 'width': 2}, {'x': 4, 'y': 1, 'height': 2, 'width': 1}, {'x': 7, 'y': 1, 'height': 2, 'width': 1}, {'x': 4, 'y': 3, 'height': 1, 'width': 2}, {'x': 6, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 1, 'width': 2}, {'x': 4, 'y': 4, 'height': 1, 'width': 2}, {'x': 6, 'y': 4, 'height': 1, 'width': 2}, {'x': 1, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 5, 'height': 1, 'width': 2}, {'x': 5, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 6, 'height': 1, 'width': 2}, {'x': 4, 'y': 6, 'height': 1, 'width': 2}, {'x': 3, 'y': 7, 'height': 1, 'width': 2}]",8.0,8.0,,22.0,,,,,,"{'low_level_parts': ['SMALL_WINDOW', 'SMALL_WINDOW', 'row', 'row', 'row', 'row'], 'low_level_part_types': ['SMALL_WINDOW', 'SMALL_WINDOW', 'row', 'row', 'row', 'row'], 'low_level_part_params': ['1', '2', '3', '4'], 'mid_level_parts': ['story', 'roof'], 'mid_level_part_types': ['story-4', 'roof-pyramid'], 'mid_level_part_params': ['2', '4'], 'high_level_parts': ['house', 'roof'], 'high_level_part_types': ['house-4', 'roof-pyramid'], 'high_level_part_params': ['4']}","['SMALL_WINDOW', 'SMALL_WINDOW', 'row', 'row', 'row', 'row']","['SMALL_WINDOW', 'SMALL_WINDOW', 'row', 'row', 'row', 'row']","['1', '2', '3', '4']","['story', 'roof']","['story-4', 'roof-pyramid']","['2', '4']","['house', 'roof']","['house-4', 'roof-pyramid']",['4'],(h (r 4) h (l 5) t (r 6) t (l 5) h (r 4) h (r 4) h (r 4) h (l 5) t (r 6) t (l 5) h (r 4) h (l 12) h (r 4) h (r 4) h (r 4) h (l 10) h (r 4) h (r 4) h (l 6) h (r 4) h (l 2) h),(h (r 2) h (l 2) t (r 3) t (l 3) h (r 2) h (r 2) h (r 2) h (l 2) t (r 3) t (l 3) h (r 2) h (l 6) h (r 2) h (r 2) h (r 2) h (l 5) h (r 2) h (r 2) h (l 3) h (r 2) h (l 1) h),6,True,6.0,2.0,1.0,pyramids,,,,,,,,,,[],[],6,house,https://lax-structures-house-all.s3.amazonaws.com/lax-structures-house-006-all.png,"['2x1', 'r', '4', '2x1', 'l', '5', '1x2', 'r', '6', '1x2', 'l', '5', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '5', '1x2', 'r', '6', '1x2', 'l', '5', '2x1', 'r', '4', '2x1', 'l', '12', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '10', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '6', '2x1', 'r', '4', '2x1', 'l', '2', '2x1']","['SMALL_WINDOW', 'SMALL_WINDOW', 'row', 'row', 'row', 'row', '1', '2', '3', '4']","['story', 'roof', '2', '4']","['house', 'roof', '4']","['SMALL_WINDOW', 'SMALL_WINDOW', 'row', 'row', 'row', 'row', '1', '2', '3', '4']","['story-4', 'roof-pyramid', '2', '4']","['house-4', 'roof-pyramid', '4']"
257,257,257,house,"[{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 2, 'width': 1}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 3, 'y': 2, 'height': 2, 'width': 1}, {'x': 4, 'y': 0, 'height': 1, 'width': 2}, {'x': 6, 'y': 0, 'height': 1, 'width': 2}, {'x': 4, 'y': 1, 'height': 2, 'width': 1}, {'x': 7, 'y': 1, 'height': 2, 'width': 1}, {'x': 5, 'y': 1, 'height': 1, 'width': 2}, {'x': 5, 'y': 2, 'height': 1, 'width': 2}, {'x': 4, 'y': 3, 'height': 1, 'width': 2}, {'x': 6, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 1, 'width': 2}, {'x': 4, 'y': 4, 'height': 1, 'width': 2}, {'x': 6, 'y': 4, 'height': 1, 'width': 2}, {'x': 1, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 5, 'height': 1, 'width': 2}, {'x': 5, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 6, 'height': 1, 'width': 2}, {'x': 4, 'y': 6, 'height': 1, 'width': 2}, {'x': 3, 'y': 7, 'height': 1, 'width': 2}]",8.0,8.0,,22.0,,,,,,"{'low_level_parts': ['DOOR', 'HOUSE_BRICKS', 'row', 'row', 'row', 'row'], 'low_level_part_types': ['DOOR', 'HOUSE_BRICKS', 'row', 'row', 'row', 'row'], 'low_level_part_params': ['1', '2', '3', '4'], 'mid_level_parts': ['story', 'roof'], 'mid_level_part_types': ['story-2', 'roof-pyramid'], 'mid_level_part_params': ['2', '4'], 'high_level_parts': ['house', 'roof'], 'high_level_part_types': ['house-2', 'roof-pyramid'], 'high_level_part_params': ['4']}","['DOOR', 'HOUSE_BRICKS', 'row', 'row', 'row', 'row']","['DOOR', 'HOUSE_BRICKS', 'row', 'row', 'row', 'row']","['1', '2', '3', '4']","['story', 'roof']","['story-2', 'roof-pyramid']","['2', '4']","['house', 'roof']","['house-2', 'roof-pyramid']",['4'],((l 1) t t (r 6) t t (r 3) h (r 4) h (l 5) t (r 6) t (l 3) h h (l 2) h (r 4) h (l 12) h (r 4) h (r 4) h (r 4) h (l 10) h (r 4) h (r 4) h (l 6) h (r 4) h (l 2) h),(t t (r 3) t t (r 1) h (r 2) h (l 2) t (r 3) t (l 2) h h (l 1) h (r 2) h (l 6) h (r 2) h (r 2) h (r 2) h (l 5) h (r 2) h (r 2) h (l 3) h (r 2) h (l 1) h),7,True,7.0,2.0,1.0,pyramids,,,,,,,,,,[],[],7,house,https://lax-structures-house-all.s3.amazonaws.com/lax-structures-house-007-all.png,"['l', '1', '1x2', '1x2', 'r', '6', '1x2', '1x2', 'r', '3', '2x1', 'r', '4', '2x1', 'l', '5', '1x2', 'r', '6', '1x2', 'l', '3', '2x1', '2x1', 'l', '2', '2x1', 'r', '4', '2x1', 'l', '12', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '10', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '6', '2x1', 'r', '4', '2x1', 'l', '2', '2x1']","['DOOR', 'HOUSE_BRICKS', 'row', 'row', 'row', 'row', '1', '2', '3', '4']","['story', 'roof', '2', '4']","['house', 'roof', '4']","['DOOR', 'HOUSE_BRICKS', 'row', 'row', 'row', 'row', '1', '2', '3', '4']","['story-2', 'roof-pyramid', '2', '4']","['house-2', 'roof-pyramid', '4']"
258,258,258,house,"[{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 4, 'y': 0, 'height': 1, 'width': 2}, {'x': 6, 'y': 0, 'height': 1, 'width': 2}, {'x': 4, 'y': 1, 'height': 2, 'width': 1}, {'x': 7, 'y': 1, 'height': 2, 'width': 1}, {'x': 5, 'y': 1, 'height': 1, 'width': 2}, {'x': 5, 'y': 2, 'height': 1, 'width': 2}, {'x': 4, 'y': 3, 'height': 1, 'width': 2}, {'x': 6, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 1, 'width': 2}, {'x': 4, 'y': 4, 'height': 1, 'width': 2}, {'x': 6, 'y': 4, 'height': 1, 'width': 2}, {'x': 1, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 5, 'height': 1, 'width': 2}, {'x': 5, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 6, 'height': 1, 'width': 2}, {'x': 4, 'y': 6, 'height': 1, 'width': 2}, {'x': 3, 'y': 7, 'height': 1, 'width': 2}]",8.0,8.0,,24.0,,,,,,"{'low_level_parts': ['SMALL_WINDOW', 'HOUSE_BRICKS', 'row', 'row', 'row', 'row'], 'low_level_part_types': ['SMALL_WINDOW', 'HOUSE_BRICKS', 'row', 'row', 'row', 'row'], 'low_level_part_params': ['1', '2', '3', '4'], 'mid_level_parts': ['story', 'roof'], 'mid_level_part_types': ['story-5', 'roof-pyramid'], 'mid_level_part_params': ['2', '4'], 'high_level_parts': ['house', 'roof'], 'high_level_part_types': ['house-5', 'roof-pyramid'], 'high_level_part_params': ['4']}","['SMALL_WINDOW', 'HOUSE_BRICKS', 'row', 'row', 'row', 'row']","['SMALL_WINDOW', 'HOUSE_BRICKS', 'row', 'row', 'row', 'row']","['1', '2', '3', '4']","['story', 'roof']","['story-5', 'roof-pyramid']","['2', '4']","['house', 'roof']","['house-5', 'roof-pyramid']",['4'],(h (r 4) h (l 5) t (r 6) t (l 5) h (r 4) h (r 4) h (r 4) h (l 5) t (r 6) t (l 3) h h (l 2) h (r 4) h (l 12) h (r 4) h (r 4) h (r 4) h (l 10) h (r 4) h (r 4) h (l 6) h (r 4) h (l 2) h),(h (r 2) h (l 2) t (r 3) t (l 3) h (r 2) h (r 2) h (r 2) h (l 2) t (r 3) t (l 2) h h (l 1) h (r 2) h (l 6) h (r 2) h (r 2) h (r 2) h (l 5) h (r 2) h (r 2) h (l 3) h (r 2) h (l 1) h),8,True,8.0,2.0,1.0,pyramids,,,,,,,,,,[],[],8,house,https://lax-structures-house-all.s3.amazonaws.com/lax-structures-house-008-all.png,"['2x1', 'r', '4', '2x1', 'l', '5', '1x2', 'r', '6', '1x2', 'l', '5', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '5', '1x2', 'r', '6', '1x2', 'l', '3', '2x1', '2x1', 'l', '2', '2x1', 'r', '4', '2x1', 'l', '12', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '10', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '6', '2x1', 'r', '4', '2x1', 'l', '2', '2x1']","['SMALL_WINDOW', 'HOUSE_BRICKS', 'row', 'row', 'row', 'row', '1', '2', '3', '4']","['story', 'roof', '2', '4']","['house', 'roof', '4']","['SMALL_WINDOW', 'HOUSE_BRICKS', 'row', 'row', 'row', 'row', '1', '2', '3', '4']","['story-5', 'roof-pyramid', '2', '4']","['house-5', 'roof-pyramid', '4']"
