,Unnamed: 0,structure_type,blocks,structure_width,structure_height,bridge_elevation,n_blocks,n_inner_arch,pillar_type,inner_width,outer_width,includes_outer_arches,top_down_abstractions,low_level_parts,low_level_part_types,low_level_part_params,mid_level_parts,mid_level_part_types,mid_level_part_params,high_level_parts,high_level_part_types,high_level_part_params,dreamcoder_program,program_whole_squares,structure_number,train,wall_height,wall_size,wall_brick,tower_brick,tower_height,roof_name,central_roof_size,tower_roof_size,Unnamed: 0.1,Unnamed: 0.1.1,t_1_brick,t_2_brick,gap,roof_1_name,roof_2_name,skyscraper_1_height,skyscraper_2_height,tower_level_parts,tower_level_part_types,tower_level_part_params,house_width,n_stories,s3_stimuli,dreamcoder_program_dsl_0_tokens,low_level_parts_with_params,mid_level_parts_with_params,high_level_parts_with_params,low_level_part_types_with_params,mid_level_part_types_with_params,high_level_part_types_with_params
250,250,castle,"[{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 1, 'width': 2}, {'x': 1, 'y': 2, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 2, 'width': 1}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 1, 'width': 2}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}, {'x': 1, 'y': 6, 'height': 1, 'width': 2}, {'x': 4, 'y': 0, 'height': 1, 'width': 2}, {'x': 6, 'y': 0, 'height': 2, 'width': 1}, {'x': 4, 'y': 1, 'height': 2, 'width': 1}, {'x': 5, 'y': 2, 'height': 1, 'width': 2}, {'x': 8, 'y': 0, 'height': 1, 'width': 2}, {'x': 7, 'y': 0, 'height': 2, 'width': 1}, {'x': 9, 'y': 1, 'height': 2, 'width': 1}, {'x': 7, 'y': 2, 'height': 1, 'width': 2}, {'x': 5, 'y': 3, 'height': 1, 'width': 2}, {'x': 7, 'y': 3, 'height': 1, 'width': 2}, {'x': 4, 'y': 4, 'height': 1, 'width': 2}, {'x': 6, 'y': 4, 'height': 1, 'width': 2}, {'x': 8, 'y': 4, 'height': 1, 'width': 2}, {'x': 5, 'y': 5, 'height': 1, 'width': 2}, {'x': 7, 'y': 5, 'height': 1, 'width': 2}, {'x': 6, 'y': 6, 'height': 1, 'width': 2}, {'x': 12, 'y': 0, 'height': 1, 'width': 2}, {'x': 12, 'y': 1, 'height': 1, 'width': 2}, {'x': 12, 'y': 2, 'height': 2, 'width': 1}, {'x': 13, 'y': 2, 'height': 2, 'width': 1}, {'x': 10, 'y': 0, 'height': 2, 'width': 1}, {'x': 11, 'y': 0, 'height': 2, 'width': 1}, {'x': 10, 'y': 2, 'height': 1, 'width': 2}, {'x': 10, 'y': 3, 'height': 1, 'width': 2}, {'x': 11, 'y': 4, 'height': 1, 'width': 2}, {'x': 10, 'y': 5, 'height': 1, 'width': 2}, {'x': 12, 'y': 5, 'height': 1, 'width': 2}, {'x': 11, 'y': 6, 'height': 1, 'width': 2}]",14.0,7.0,,40.0,,,,,,"{'low_level_parts': ['4-block-brick', 'row', 'row', 'row', '4-block-brick', '4-block-brick', 'row', 'row', 'row', 'row', '4-block-brick', 'row', 'row', 'row'], 'low_level_part_types': ['4-block-brick-type-7', 'row', 'row', 'row', '4-block-brick-type-0', '4-block-brick-type-0-mirrored', 'row', 'row', 'row', 'row', '4-block-brick-type-7-mirrored', 'row', 'row', 'row'], 'low_level_part_params': ['1', '2', '1', '2', '3', '2', '1', '1', '2', '1'], 'mid_level_parts': ['4-block-brick', 'roof', '4-block-brick', '4-block-brick', 'roof', '4-block-brick', 'roof'], 'mid_level_part_types': ['4-block-brick-type-7', 'dome', '4-block-brick-type-0', '4-block-brick-type-0-mirrored', 'dome', '4-block-brick-type-7-mirrored', 'dome'], 'mid_level_part_params': ['2', '2', '2'], 'high_level_parts': ['tower', 'wall', 'tower', 'roof-set'], 'high_level_part_types': ['tower-brick-type-7-dome', 'wall-brick-type-0-mirrored', 'tower-brick-type-0', 'roof-dome'], 'high_level_part_params': ['1', '1', '2']}","['4-block-brick', 'row', 'row', 'row', '4-block-brick', '4-block-brick', 'row', 'row', 'row', 'row', '4-block-brick', 'row', 'row', 'row']","['4-block-brick-type-7', 'row', 'row', 'row', '4-block-brick-type-0', '4-block-brick-type-0-mirrored', 'row', 'row', 'row', 'row', '4-block-brick-type-7-mirrored', 'row', 'row', 'row']","['1', '2', '1', '2', '3', '2', '1', '1', '2', '1']","['4-block-brick', 'roof', '4-block-brick', '4-block-brick', 'roof', '4-block-brick', 'roof']","['4-block-brick-type-7', 'dome', '4-block-brick-type-0', '4-block-brick-type-0-mirrored', 'dome', '4-block-brick-type-7-mirrored', 'dome']","['2', '2', '2']","['tower', 'wall', 'tower', 'roof-set']","['tower-brick-type-7-dome', 'wall-brick-type-0-mirrored', 'tower-brick-type-0', 'roof-dome']","['1', '1', '2']",(h h (r 1) t (l 2) t (r 6) t (l 2) t (r 1) h h (l 2) h (l 2) h (r 4) h (l 2) h (r 6) h (r 3) t (l 4) t (r 3) h (r 6) h (l 3) t (r 4) t (l 3) h (l 4) h (r 4) h (l 6) h (r 4) h (r 4) h (l 6) h (r 4) h (l 2) h (r 12) h h (l 1) t (r 2) t (l 6) t (r 2) t (l 1) h h (r 2) h (l 2) h (r 4) h (l 2) h),(h h (r 1) t (l 1) t (r 3) t (l 1) t h h (l 1) h (l 1) h (r 2) h (l 1) h (r 3) h (r 2) t (l 2) t (r 1) h (r 3) h (l 1) t (r 2) t (l 2) h (l 2) h (r 2) h (l 3) h (r 2) h (r 2) h (l 3) h (r 2) h (l 1) h (r 6) h h t (r 1) t (l 3) t (r 1) t (l 1) h h (r 1) h (l 1) h (r 2) h (l 1) h),0,True,1.0,2.0,"[{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 1, 'y': 2, 'height': 1, 'width': 2}]","[{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 1, 'width': 2}, {'x': 1, 'y': 2, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 2, 'width': 1}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}]",1.0,dome,6.0,4.0,,,,,,,,,,,[],[],,,https://lax-structures-castle-all.s3.amazonaws.com/lax-structures-castle-000-all.png,"['2x1', '2x1', 'r', '1', '1x2', 'l', '2', '1x2', 'r', '6', '1x2', 'l', '2', '1x2', 'r', '1', '2x1', '2x1', 'l', '2', '2x1', 'l', '2', '2x1', 'r', '4', '2x1', 'l', '2', '2x1', 'r', '6', '2x1', 'r', '3', '1x2', 'l', '4', '1x2', 'r', '3', '2x1', 'r', '6', '2x1', 'l', '3', '1x2', 'r', '4', '1x2', 'l', '3', '2x1', 'l', '4', '2x1', 'r', '4', '2x1', 'l', '6', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '6', '2x1', 'r', '4', '2x1', 'l', '2', '2x1', 'r', '12', '2x1', '2x1', 'l', '1', '1x2', 'r', '2', '1x2', 'l', '6', '1x2', 'r', '2', '1x2', 'l', '1', '2x1', '2x1', 'r', '2', '2x1', 'l', '2', '2x1', 'r', '4', '2x1', 'l', '2', '2x1']","['4-block-brick', 'row', 'row', 'row', '4-block-brick', '4-block-brick', 'row', 'row', 'row', 'row', '4-block-brick', 'row', 'row', 'row', '1', '2', '1', '2', '3', '2', '1', '1', '2', '1']","['4-block-brick', 'roof', '4-block-brick', '4-block-brick', 'roof', '4-block-brick', 'roof', '2', '2', '2']","['tower', 'wall', 'tower', 'roof-set', '1', '1', '2']","['4-block-brick-type-7', 'row', 'row', 'row', '4-block-brick-type-0', '4-block-brick-type-0-mirrored', 'row', 'row', 'row', 'row', '4-block-brick-type-7-mirrored', 'row', 'row', 'row', '1', '2', '1', '2', '3', '2', '1', '1', '2', '1']","['4-block-brick-type-7', 'dome', '4-block-brick-type-0', '4-block-brick-type-0-mirrored', 'dome', '4-block-brick-type-7-mirrored', 'dome', '2', '2', '2']","['tower-brick-type-7-dome', 'wall-brick-type-0-mirrored', 'tower-brick-type-0', 'roof-dome', '1', '1', '2']"
251,251,castle,"[{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 1, 'width': 2}, {'x': 1, 'y': 5, 'height': 1, 'width': 2}, {'x': 4, 'y': 0, 'height': 2, 'width': 1}, {'x': 7, 'y': 0, 'height': 2, 'width': 1}, {'x': 4, 'y': 2, 'height': 1, 'width': 2}, {'x': 6, 'y': 2, 'height': 1, 'width': 2}, {'x': 11, 'y': 0, 'height': 2, 'width': 1}, {'x': 8, 'y': 0, 'height': 2, 'width': 1}, {'x': 10, 'y': 2, 'height': 1, 'width': 2}, {'x': 8, 'y': 2, 'height': 1, 'width': 2}, {'x': 5, 'y': 3, 'height': 1, 'width': 2}, {'x': 7, 'y': 3, 'height': 1, 'width': 2}, {'x': 9, 'y': 3, 'height': 1, 'width': 2}, {'x': 4, 'y': 4, 'height': 1, 'width': 2}, {'x': 6, 'y': 4, 'height': 1, 'width': 2}, {'x': 8, 'y': 4, 'height': 1, 'width': 2}, {'x': 10, 'y': 4, 'height': 1, 'width': 2}, {'x': 5, 'y': 5, 'height': 1, 'width': 2}, {'x': 7, 'y': 5, 'height': 1, 'width': 2}, {'x': 9, 'y': 5, 'height': 1, 'width': 2}, {'x': 6, 'y': 6, 'height': 1, 'width': 2}, {'x': 8, 'y': 6, 'height': 1, 'width': 2}, {'x': 7, 'y': 7, 'height': 1, 'width': 2}, {'x': 14, 'y': 0, 'height': 2, 'width': 1}, {'x': 12, 'y': 0, 'height': 1, 'width': 2}, {'x': 13, 'y': 1, 'height': 2, 'width': 1}, {'x': 14, 'y': 2, 'height': 1, 'width': 2}, {'x': 13, 'y': 3, 'height': 1, 'width': 2}, {'x': 12, 'y': 4, 'height': 1, 'width': 2}, {'x': 14, 'y': 4, 'height': 1, 'width': 2}, {'x': 13, 'y': 5, 'height': 1, 'width': 2}]",16.0,8.0,,37.0,,,,,,"{'low_level_parts': ['4-block-brick', 'row', 'row', 'row', '4-block-brick', '4-block-brick', 'row', 'row', 'row', 'row', 'row', '4-block-brick', 'row', 'row', 'row'], 'low_level_part_types': ['4-block-brick-type-1', 'row', 'row', 'row', '4-block-brick-type-2', '4-block-brick-type-2-mirrored', 'row', 'row', 'row', 'row', 'row', '4-block-brick-type-1-mirrored', 'row', 'row', 'row'], 'low_level_part_params': ['1', '2', '1', '3', '4', '3', '2', '1', '1', '2', '1'], 'mid_level_parts': ['4-block-brick', 'roof', '4-block-brick', '4-block-brick', 'roof', '4-block-brick', 'roof'], 'mid_level_part_types': ['4-block-brick-type-1', 'dome', '4-block-brick-type-2', '4-block-brick-type-2-mirrored', 'dome', '4-block-brick-type-1-mirrored', 'dome'], 'mid_level_part_params': ['2', '3', '2'], 'high_level_parts': ['tower', 'wall', 'tower', 'roof-set'], 'high_level_part_types': ['tower-brick-type-1-dome', 'wall-brick-type-2-mirrored', 'tower-brick-type-2', 'roof-dome'], 'high_level_part_params': ['1', '1', '2']}","['4-block-brick', 'row', 'row', 'row', '4-block-brick', '4-block-brick', 'row', 'row', 'row', 'row', 'row', '4-block-brick', 'row', 'row', 'row']","['4-block-brick-type-1', 'row', 'row', 'row', '4-block-brick-type-2', '4-block-brick-type-2-mirrored', 'row', 'row', 'row', 'row', 'row', '4-block-brick-type-1-mirrored', 'row', 'row', 'row']","['1', '2', '1', '3', '4', '3', '2', '1', '1', '2', '1']","['4-block-brick', 'roof', '4-block-brick', '4-block-brick', 'roof', '4-block-brick', 'roof']","['4-block-brick-type-1', 'dome', '4-block-brick-type-2', '4-block-brick-type-2-mirrored', 'dome', '4-block-brick-type-1-mirrored', 'dome']","['2', '3', '2']","['tower', 'wall', 'tower', 'roof-set']","['tower-brick-type-1-dome', 'wall-brick-type-2-mirrored', 'tower-brick-type-2', 'roof-dome']","['1', '1', '2']",((r 1) t (r 3) h (l 1) t (l 3) h (r 2) h (l 2) h (r 4) h (l 2) h (r 5) t (r 6) t (l 5) h (r 4) h (r 9) t (l 6) t (r 5) h (l 4) h (l 6) h (r 4) h (r 4) h (l 10) h (r 4) h (r 4) h (r 4) h (l 10) h (r 4) h (r 4) h (l 6) h (r 4) h (l 2) h (r 13) t (l 3) h (r 1) t (r 3) h (l 2) h (l 2) h (r 4) h (l 2) h),((r 1) t (r 1) h t (l 2) h (r 1) h (l 1) h (r 2) h (l 1) h (r 3) t (r 3) t (l 3) h (r 2) h (r 5) t (l 3) t (r 2) h (l 2) h (l 3) h (r 2) h (r 2) h (l 5) h (r 2) h (r 2) h (r 2) h (l 5) h (r 2) h (r 2) h (l 3) h (r 2) h (l 1) h (r 7) t (l 2) h (r 1) t (r 1) h (l 1) h (l 1) h (r 2) h (l 1) h),1,True,1.0,2.0,"[{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}]","[{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}]",1.0,dome,8.0,4.0,,,,,,,,,,,[],[],,,https://lax-structures-castle-all.s3.amazonaws.com/lax-structures-castle-001-all.png,"['r', '1', '1x2', 'r', '3', '2x1', 'l', '1', '1x2', 'l', '3', '2x1', 'r', '2', '2x1', 'l', '2', '2x1', 'r', '4', '2x1', 'l', '2', '2x1', 'r', '5', '1x2', 'r', '6', '1x2', 'l', '5', '2x1', 'r', '4', '2x1', 'r', '9', '1x2', 'l', '6', '1x2', 'r', '5', '2x1', 'l', '4', '2x1', 'l', '6', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '10', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '10', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '6', '2x1', 'r', '4', '2x1', 'l', '2', '2x1', 'r', '13', '1x2', 'l', '3', '2x1', 'r', '1', '1x2', 'r', '3', '2x1', 'l', '2', '2x1', 'l', '2', '2x1', 'r', '4', '2x1', 'l', '2', '2x1']","['4-block-brick', 'row', 'row', 'row', '4-block-brick', '4-block-brick', 'row', 'row', 'row', 'row', 'row', '4-block-brick', 'row', 'row', 'row', '1', '2', '1', '3', '4', '3', '2', '1', '1', '2', '1']","['4-block-brick', 'roof', '4-block-brick', '4-block-brick', 'roof', '4-block-brick', 'roof', '2', '3', '2']","['tower', 'wall', 'tower', 'roof-set', '1', '1', '2']","['4-block-brick-type-1', 'row', 'row', 'row', '4-block-brick-type-2', '4-block-brick-type-2-mirrored', 'row', 'row', 'row', 'row', 'row', '4-block-brick-type-1-mirrored', 'row', 'row', 'row', '1', '2', '1', '3', '4', '3', '2', '1', '1', '2', '1']","['4-block-brick-type-1', 'dome', '4-block-brick-type-2', '4-block-brick-type-2-mirrored', 'dome', '4-block-brick-type-1-mirrored', 'dome', '2', '3', '2']","['tower-brick-type-1-dome', 'wall-brick-type-2-mirrored', 'tower-brick-type-2', 'roof-dome', '1', '1', '2']"
252,252,castle,"[{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 1, 'width': 2}, {'x': 1, 'y': 5, 'height': 1, 'width': 2}, {'x': 4, 'y': 0, 'height': 1, 'width': 2}, {'x': 5, 'y': 1, 'height': 2, 'width': 1}, {'x': 4, 'y': 1, 'height': 2, 'width': 1}, {'x': 7, 'y': 0, 'height': 2, 'width': 1}, {'x': 6, 'y': 0, 'height': 2, 'width': 1}, {'x': 6, 'y': 2, 'height': 1, 'width': 2}, {'x': 10, 'y': 0, 'height': 1, 'width': 2}, {'x': 10, 'y': 1, 'height': 2, 'width': 1}, {'x': 11, 'y': 1, 'height': 2, 'width': 1}, {'x': 8, 'y': 0, 'height': 2, 'width': 1}, {'x': 9, 'y': 0, 'height': 2, 'width': 1}, {'x': 8, 'y': 2, 'height': 1, 'width': 2}, {'x': 5, 'y': 3, 'height': 1, 'width': 2}, {'x': 7, 'y': 3, 'height': 1, 'width': 2}, {'x': 9, 'y': 3, 'height': 1, 'width': 2}, {'x': 4, 'y': 4, 'height': 1, 'width': 2}, {'x': 6, 'y': 4, 'height': 1, 'width': 2}, {'x': 8, 'y': 4, 'height': 1, 'width': 2}, {'x': 10, 'y': 4, 'height': 1, 'width': 2}, {'x': 5, 'y': 5, 'height': 1, 'width': 2}, {'x': 7, 'y': 5, 'height': 1, 'width': 2}, {'x': 9, 'y': 5, 'height': 1, 'width': 2}, {'x': 6, 'y': 6, 'height': 1, 'width': 2}, {'x': 8, 'y': 6, 'height': 1, 'width': 2}, {'x': 7, 'y': 7, 'height': 1, 'width': 2}, {'x': 14, 'y': 0, 'height': 2, 'width': 1}, {'x': 13, 'y': 0, 'height': 2, 'width': 1}, {'x': 14, 'y': 2, 'height': 1, 'width': 2}, {'x': 12, 'y': 2, 'height': 1, 'width': 2}, {'x': 13, 'y': 3, 'height': 1, 'width': 2}, {'x': 12, 'y': 4, 'height': 1, 'width': 2}, {'x': 14, 'y': 4, 'height': 1, 'width': 2}, {'x': 13, 'y': 5, 'height': 1, 'width': 2}]",16.0,8.0,,41.0,,,,,,"{'low_level_parts': ['4-block-brick', 'row', 'row', 'row', '4-block-brick', '4-block-brick', 'row', 'row', 'row', 'row', 'row', '4-block-brick', 'row', 'row', 'row'], 'low_level_part_types': ['4-block-brick-type-3', 'row', 'row', 'row', '4-block-brick-type-6', '4-block-brick-type-6-mirrored', 'row', 'row', 'row', 'row', 'row', '4-block-brick-type-3-mirrored', 'row', 'row', 'row'], 'low_level_part_params': ['1', '2', '1', '3', '4', '3', '2', '1', '1', '2', '1'], 'mid_level_parts': ['4-block-brick', 'roof', '4-block-brick', '4-block-brick', 'roof', '4-block-brick', 'roof'], 'mid_level_part_types': ['4-block-brick-type-3', 'dome', '4-block-brick-type-6', '4-block-brick-type-6-mirrored', 'dome', '4-block-brick-type-3-mirrored', 'dome'], 'mid_level_part_params': ['2', '3', '2'], 'high_level_parts': ['tower', 'wall', 'tower', 'roof-set'], 'high_level_part_types': ['tower-brick-type-3-dome', 'wall-brick-type-6-mirrored', 'tower-brick-type-6', 'roof-dome'], 'high_level_part_params': ['1', '1', '2']}","['4-block-brick', 'row', 'row', 'row', '4-block-brick', '4-block-brick', 'row', 'row', 'row', 'row', 'row', '4-block-brick', 'row', 'row', 'row']","['4-block-brick-type-3', 'row', 'row', 'row', '4-block-brick-type-6', '4-block-brick-type-6-mirrored', 'row', 'row', 'row', 'row', 'row', '4-block-brick-type-3-mirrored', 'row', 'row', 'row']","['1', '2', '1', '3', '4', '3', '2', '1', '1', '2', '1']","['4-block-brick', 'roof', '4-block-brick', '4-block-brick', 'roof', '4-block-brick', 'roof']","['4-block-brick-type-3', 'dome', '4-block-brick-type-6', '4-block-brick-type-6-mirrored', 'dome', '4-block-brick-type-3-mirrored', 'dome']","['2', '3', '2']","['tower', 'wall', 'tower', 'roof-set']","['tower-brick-type-3-dome', 'wall-brick-type-6-mirrored', 'tower-brick-type-6', 'roof-dome']","['1', '1', '2']",((r 1) t (r 2) t (l 3) h (r 4) h (l 2) h (l 2) h (r 4) h (l 2) h (r 6) h (r 1) t (l 2) t (r 6) t (l 2) t (r 1) h (r 8) h (l 1) t (r 2) t (l 6) t (r 2) t (l 1) h (l 6) h (r 4) h (r 4) h (l 10) h (r 4) h (r 4) h (r 4) h (l 10) h (r 4) h (r 4) h (l 6) h (r 4) h (l 2) h (r 13) t (l 2) t (r 3) h (l 4) h (r 2) h (l 2) h (r 4) h (l 2) h),((r 1) t (r 1) t (l 2) h (r 2) h (l 1) h (l 1) h (r 2) h (l 1) h (r 3) h (r 1) t (l 1) t (r 3) t (l 1) t h (r 4) h t (r 1) t (l 3) t (r 1) t (l 1) h (l 3) h (r 2) h (r 2) h (l 5) h (r 2) h (r 2) h (r 2) h (l 5) h (r 2) h (r 2) h (l 3) h (r 2) h (l 1) h (r 7) t (l 1) t (r 1) h (l 2) h (r 1) h (l 1) h (r 2) h (l 1) h),2,True,1.0,2.0,"[{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}]","[{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}]",1.0,dome,8.0,4.0,,,,,,,,,,,[],[],,,https://lax-structures-castle-all.s3.amazonaws.com/lax-structures-castle-002-all.png,"['r', '1', '1x2', 'r', '2', '1x2', 'l', '3', '2x1', 'r', '4', '2x1', 'l', '2', '2x1', 'l', '2', '2x1', 'r', '4', '2x1', 'l', '2', '2x1', 'r', '6', '2x1', 'r', '1', '1x2', 'l', '2', '1x2', 'r', '6', '1x2', 'l', '2', '1x2', 'r', '1', '2x1', 'r', '8', '2x1', 'l', '1', '1x2', 'r', '2', '1x2', 'l', '6', '1x2', 'r', '2', '1x2', 'l', '1', '2x1', 'l', '6', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '10', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '10', '2x1', 'r', '4', '2x1', 'r', '4', '2x1', 'l', '6', '2x1', 'r', '4', '2x1', 'l', '2', '2x1', 'r', '13', '1x2', 'l', '2', '1x2', 'r', '3', '2x1', 'l', '4', '2x1', 'r', '2', '2x1', 'l', '2', '2x1', 'r', '4', '2x1', 'l', '2', '2x1']","['4-block-brick', 'row', 'row', 'row', '4-block-brick', '4-block-brick', 'row', 'row', 'row', 'row', 'row', '4-block-brick', 'row', 'row', 'row', '1', '2', '1', '3', '4', '3', '2', '1', '1', '2', '1']","['4-block-brick', 'roof', '4-block-brick', '4-block-brick', 'roof', '4-block-brick', 'roof', '2', '3', '2']","['tower', 'wall', 'tower', 'roof-set', '1', '1', '2']","['4-block-brick-type-3', 'row', 'row', 'row', '4-block-brick-type-6', '4-block-brick-type-6-mirrored', 'row', 'row', 'row', 'row', 'row', '4-block-brick-type-3-mirrored', 'row', 'row', 'row', '1', '2', '1', '3', '4', '3', '2', '1', '1', '2', '1']","['4-block-brick-type-3', 'dome', '4-block-brick-type-6', '4-block-brick-type-6-mirrored', 'dome', '4-block-brick-type-3-mirrored', 'dome', '2', '3', '2']","['tower-brick-type-3-dome', 'wall-brick-type-6-mirrored', 'tower-brick-type-6', 'roof-dome', '1', '1', '2']"
